vessel,hatchdeck,ffmcodes,codprod,packhouse,idpalet,colpal,datescan,hourscan
00302,03B,611124520,0965,7808L,813221,0352,19-Dec-06,1611
00302,03B,611124520,0965,7808L,813222,0352,19-Dec-06,1728
00302,03B,611124520,0965,7808L,813313,0352,19-Dec-06,1819
00302,03B,611124520,0965,7808L,813834,0352,19-Dec-06,1812
00302,03B,611124520,0972,7406A,024622,0352,19-Dec-06,1525
00302,03B,611124520,0972,7406A,024642,0352,19-Dec-06,1655
00302,03B,611124520,0972,7406A,024647,0352,19-Dec-06,1609
00302,03B,611124520,0972,7710F,017507,0352,19-Dec-06,1755
00302,03B,611124520,0972,7710F,017517,0352,19-Dec-06,1711
00302,03B,611124520,0972,7710F,017604,0352,19-Dec-06,1618
00302,03B,611124520,0972,7710F,017612,0352,19-Dec-06,1558
00302,03B,611124520,0972,7710F,017624,0352,19-Dec-06,1558
00302,03B,611124520,0972,7710F,017634,0352,19-Dec-06,1619
00302,03B,611124520,0972,7710F,017641,0352,19-Dec-06,1711
00302,03B,611124520,0972,7710F,017897,0352,19-Dec-06,1557
00302,03B,611124520,0972,7714J,005262,0352,19-Dec-06,1635
00302,03B,611124520,0972,7714J,005283,0352,19-Dec-06,1513
00302,03B,611124520,0972,7714J,005296,0352,19-Dec-06,1731
00302,03B,611124520,0972,7714J,005297,0352,19-Dec-06,1635
00302,03B,611124520,0972,7714J,005305,0352,19-Dec-06,1610
00302,03B,611124520,0972,7714J,005312,0352,19-Dec-06,1731
00302,03B,611124520,0972,7808L,812927,0352,19-Dec-06,1513
00302,03B,611124520,0972,7808L,812928,0352,19-Dec-06,1525
00302,03B,611124520,0972,7808L,812929,0352,19-Dec-06,1527
00302,03B,611124520,0972,7808L,813193,0352,19-Dec-06,1542
00302,03B,611124520,0972,7808L,813194,0352,19-Dec-06,1557
00302,03B,611124520,0972,7808L,813195,0352,19-Dec-06,1512
00302,03B,611124520,0972,7808L,813281,0352,19-Dec-06,1541
00302,03B,611124520,0972,7808L,813282,0352,19-Dec-06,1626
00302,03B,611124520,0972,7808L,813283,0352,19-Dec-06,1812
00302,03B,611124520,0972,7808L,813284,0352,19-Dec-06,1543
00302,03B,611124520,0972,7808L,813285,0352,19-Dec-06,1739
00302,03B,611124520,0972,7808L,813286,0352,19-Dec-06,1609
00302,03B,611124520,0972,7808L,813287,0352,19-Dec-06,1636
00302,03B,611124520,0972,7808L,813289,0352,19-Dec-06,1717
00302,03B,611124520,0972,7808L,813291,0352,19-Dec-06,1818
00302,03B,611124520,0972,7808L,813292,0352,19-Dec-06,1747
00302,03B,611124520,0972,7808L,813293,0352,19-Dec-06,1747
00302,03B,611124520,0972,7808L,813583,0352,19-Dec-06,1813
00302,03B,611124520,0972,7808L,813584,0352,19-Dec-06,1813
00302,03B,611124520,0972,7808L,813586,0352,19-Dec-06,1817
00302,03B,611124520,0972,7808L,813854,0352,19-Dec-06,1812
00302,03B,611124520,0972,7808L,813855,0352,19-Dec-06,1811
00302,03B,611124520,0972,7808L,813856,0352,19-Dec-06,1819
00302,03B,611124520,0989,7406A,024620,0352,19-Dec-06,1539
00302,03B,611124520,0989,7406A,024636,0352,19-Dec-06,1539
00302,03B,611124520,0989,7710F,017526,0352,19-Dec-06,1711
00302,03B,611124520,0989,7710F,017610,0352,19-Dec-06,1558
00302,03B,611124520,0989,7710F,017615,0352,19-Dec-06,1558
00302,03B,611124520,0989,7710F,017620,0352,19-Dec-06,1558
00302,03B,611124520,0989,7710F,017629,0352,19-Dec-06,1737
00302,03B,611124520,0989,7710F,017636,0352,19-Dec-06,1618
00302,03B,611124520,0989,7710F,017892,0352,19-Dec-06,1618
00302,03B,611124520,0989,7714J,005211,0352,19-Dec-06,1635
00302,03B,611124520,0989,7714J,005258,0352,19-Dec-06,1654
00302,03B,611124520,0989,7714J,005270,0352,19-Dec-06,1654
00302,03B,611124520,0989,7714J,005281,0352,19-Dec-06,1513
00302,03B,611124520,0989,7714J,005285,0352,19-Dec-06,1701
00302,03B,611124520,0989,7714J,005294,0352,19-Dec-06,1731
00302,03B,611124520,0989,7714J,005301,0352,19-Dec-06,1627
00302,03B,611124520,0989,7714J,005311,0352,19-Dec-06,1646
00302,03B,611124520,0989,7714J,005313,0352,19-Dec-06,1635
00302,03B,611124520,0989,7714J,005317,0352,19-Dec-06,1717
00302,03B,611124520,0989,7808L,813182,0352,19-Dec-06,1512
00302,03B,611124520,0989,7808L,813184,0352,19-Dec-06,1656
00302,03B,611124520,0989,7808L,813185,0352,19-Dec-06,1541
00302,03B,611124520,0989,7808L,813186,0352,19-Dec-06,1655
00302,03B,611124520,0989,7808L,813187,0352,19-Dec-06,1527
00302,03B,611124520,0989,7808L,813408,0352,19-Dec-06,1737
00302,03B,611124520,0989,7808L,813409,0352,19-Dec-06,1737
00302,03B,611124520,0989,7808L,813410,0352,19-Dec-06,1749
00302,03B,611124520,0989,7808L,813412,0352,19-Dec-06,1818
00302,03B,611124520,0989,7808L,813414,0352,19-Dec-06,1818
00302,03B,611124520,0989,7808L,813415,0352,19-Dec-06,1748
00302,03B,611124520,0989,7808L,813416,0352,19-Dec-06,1812
00302,03B,611124520,0996,7406A,024635,0352,19-Dec-06,1636
00302,03B,611124520,0996,7406A,024645,0352,19-Dec-06,1645
00302,03B,611124520,0996,7710F,017509,0352,19-Dec-06,1711
00302,03B,611124520,0996,7710F,017621,0352,19-Dec-06,1618
00302,03B,611124520,0996,7714J,005216,0352,19-Dec-06,1654
00302,03B,611124520,0996,7714J,005217,0352,19-Dec-06,1513
00302,03B,611124520,0996,7714J,005232,0352,19-Dec-06,1626
00302,03B,611124520,0996,7714J,005247,0352,19-Dec-06,1625
00302,03B,611124520,0996,7714J,005253,0352,19-Dec-06,1625
00302,03B,611124520,0996,7714J,005272,0352,19-Dec-06,1711
00302,03B,611124520,0996,7714J,005286,0352,19-Dec-06,1701
00302,03B,611124520,0996,7714J,005295,0352,19-Dec-06,1731
00302,03B,611124520,0996,7714J,005315,0352,19-Dec-06,1609
00302,03B,611124520,0996,7808L,813398,0352,19-Dec-06,1611
00302,03B,611124520,866,7704W,006809,0099,19-Dec-06,1900
00302,03B,611124520,866,7704W,006813,0099,19-Dec-06,1900
00302,03B,611124520,866,7704W,006814,0099,19-Dec-06,1900
00302,03B,611124520,958,7702U,002004,0352,19-Dec-06,1626
00302,03B,611124520,958,7702U,002010,0352,19-Dec-06,1729
00302,03B,611124520,958,7702U,002015,0352,19-Dec-06,1842
00302,03B,611124520,958,7702U,002020,0352,19-Dec-06,1843
00302,03B,611124520,958,7814R,012580,0352,19-Dec-06,1717
00302,03B,611124520,958,7814R,012587,0352,19-Dec-06,1539
00302,03B,611124520,958,7814R,012595,0352,19-Dec-06,1701
00302,03B,611124520,958,7814R,012602,0352,19-Dec-06,1717
00302,03B,611124520,965,7702U,002002,0352,19-Dec-06,1728
00302,03B,611124520,965,7702U,002007,0352,19-Dec-06,1646
00302,03B,611124520,965,7702U,002017,0352,19-Dec-06,1842
00302,03B,611124520,965,7814R,012298,0352,19-Dec-06,1701
00302,03B,611124520,965,7814R,012395,0352,19-Dec-06,1718
00302,03B,611124520,965,7814R,012571,0352,19-Dec-06,1538
00302,03B,611124520,972,7702U,002008,0352,19-Dec-06,1634
00302,03B,611124520,972,7702U,002016,0352,19-Dec-06,1646
00302,03B,611124520,972,7702U,002019,0352,19-Dec-06,1647
00302,03B,611124520,972,7702U,002022,0352,19-Dec-06,1646
00302,03B,611124520,972,7702U,002023,0352,19-Dec-06,1729
00302,03B,611124520,972,7814R,012316,0352,19-Dec-06,1701
00302,03B,611124520,972,7814R,012341,0352,19-Dec-06,1701
00302,03B,611124520,972,7814R,012541,0352,19-Dec-06,1718
00302,03B,611124520,972,7814R,012556,0352,19-Dec-06,1712
00302,03B,611124520,972,7814R,012559,0352,19-Dec-06,1712
00302,03B,611124520,972,7814R,012586,0352,19-Dec-06,1712
00302,03B,611124520,989,7702U,002000,0352,19-Dec-06,1610
00302,03B,611124520,989,7702U,002005,0352,19-Dec-06,1635
00302,03B,611124520,989,7702U,002009,0352,19-Dec-06,1647
00302,03B,611124520,989,7702U,002012,0352,19-Dec-06,1729
00302,03B,611124520,989,7702U,002021,0352,19-Dec-06,1645
00302,03B,611124520,989,7702U,002024,0352,19-Dec-06,1647
00302,03B,611124520,989,7814R,012142,0352,19-Dec-06,1540
00302,03B,611124520,989,7814R,012488,0352,19-Dec-06,1539
00302,03B,611124520,989,7814R,012542,0352,19-Dec-06,1539
00302,03B,611124520,989,7814R,012555,0352,19-Dec-06,1538
00302,03B,611124520,989,7814R,012579,0352,19-Dec-06,1718
00302,03B,611124520,989,7814R,012590,0352,19-Dec-06,1540
00302,03B,611124520,989,7814R,012596,0352,19-Dec-06,1718
00302,03B,611124520,996,7702U,002011,0352,19-Dec-06,1646
00302,03B,611124520,996,7814R,012197,0352,19-Dec-06,1610
00302,03B,611124520,996,7814R,012360,0352,19-Dec-06,1609
00302,03B,611124520,996,7814R,012455,0352,19-Dec-06,1627
00302,03B,611124520,996,7814R,012487,0352,19-Dec-06,1625
00302,03B,611124520,996,7814R,012496,0352,19-Dec-06,1543
00302,03B,611124520,996,7814R,012521,0352,19-Dec-06,1611
00302,03B,611124520,996,7814R,012533,0352,19-Dec-06,1610
00302,03B,611124520,996,7814R,012558,0352,19-Dec-06,1626
00302,03B,611124520,996,7814R,012588,0352,19-Dec-06,1610
00302,03C,611124520,0323,7704W,006304,0352,18-Dec-06,1219
00302,03C,611124520,0958,7114H,007201,0352,18-Dec-06,1359
00302,03C,611124520,0958,7114H,007213,0352,18-Dec-06,1339
00302,03C,611124520,0958,7114H,007219,0352,18-Dec-06,1602
00302,03C,611124520,0958,7114H,007233,0352,18-Dec-06,1603
00302,03C,611124520,0958,7114H,007239,0352,18-Dec-06,1331
00302,03C,611124520,0958,7114H,007245,0352,18-Dec-06,1717
00302,03C,611124520,0958,7114H,007248,0352,18-Dec-06,1332
00302,03C,611124520,0958,7114H,007709,0352,18-Dec-06,1219
00302,03C,611124520,0958,7114H,007722,0352,18-Dec-06,1339
00302,03C,611124520,0958,7114H,007730,0352,18-Dec-06,1339
00302,03C,611124520,0958,7114H,007854,0352,18-Dec-06,1332
00302,03C,611124520,0958,7114H,007856,0352,18-Dec-06,1331
00302,03C,611124520,0958,7114H,007867,0352,18-Dec-06,1218
00302,03C,611124520,0958,7114H,007894,0352,18-Dec-06,1218
00302,03C,611124520,0958,7114H,007895,0352,18-Dec-06,1218
00302,03C,611124520,0958,7114H,007916,0352,18-Dec-06,1758
00302,03C,611124520,0958,7114H,007918,0352,18-Dec-06,1319
00302,03C,611124520,0958,7114H,007923,0352,18-Dec-06,1636
00302,03C,611124520,0958,7114H,007932,0352,18-Dec-06,1747
00302,03C,611124520,0958,7114H,007938,0352,18-Dec-06,1811
00302,03C,611124520,0958,7404V,007980,0352,18-Dec-06,1516
00302,03C,611124520,0958,7404V,007981,0352,18-Dec-06,1516
00302,03C,611124520,0958,7404V,007987,0352,18-Dec-06,1350
00302,03C,611124520,0958,7404V,007994,0352,18-Dec-06,1811
00302,03C,611124520,0958,7404V,008019,0352,18-Dec-06,1216
00302,03C,611124520,0958,7404V,008037,0352,18-Dec-06,1217
00302,03C,611124520,0958,7404V,008059,0352,18-Dec-06,1637
00302,03C,611124520,0958,7404V,008074,0352,18-Dec-06,1831
00302,03C,611124520,0958,7406A,024508,0352,18-Dec-06,1727
00302,03C,611124520,0958,7406A,024519,0352,18-Dec-06,1701
00302,03C,611124520,0958,7704W,006674,0352,18-Dec-06,1726
00302,03C,611124520,0958,7704W,006693,0352,18-Dec-06,1718
00302,03C,611124520,0958,7704W,006697,0352,18-Dec-06,1711
00302,03C,611124520,0958,7704W,006704,0352,18-Dec-06,1711
00302,03C,611124520,0958,7704W,006717,0352,18-Dec-06,1727
00302,03C,611124520,0958,7704W,006726,0352,18-Dec-06,1727
00302,03C,611124520,0958,7704W,006730,0352,18-Dec-06,1746
00302,03C,611124520,0958,7704W,006734,0352,18-Dec-06,1735
00302,03C,611124520,0958,7804H,006300,0352,18-Dec-06,1548
00302,03C,611124520,0958,7804H,006328,0352,18-Dec-06,1619
00302,03C,611124520,0958,7808L,810713,0352,18-Dec-06,1602
00302,03C,611124520,0958,7808L,810714,0352,18-Dec-06,1652
00302,03C,611124520,0958,7808L,810760,0352,18-Dec-06,1636
00302,03C,611124520,0958,7808L,811110,0352,18-Dec-06,1829
00302,03C,611124520,0958,7904P,003708,0352,18-Dec-06,1531
00302,03C,611124520,0958,7904P,003713,0352,18-Dec-06,1532
00302,03C,611124520,0965,7114H,007167,0352,18-Dec-06,1338
00302,03C,611124520,0965,7114H,007205,0352,18-Dec-06,1350
00302,03C,611124520,0965,7114H,007207,0352,18-Dec-06,1359
00302,03C,611124520,0965,7114H,007211,0352,18-Dec-06,1339
00302,03C,611124520,0965,7114H,007212,0352,18-Dec-06,1350
00302,03C,611124520,0965,7114H,007236,0352,18-Dec-06,1603
00302,03C,611124520,0965,7114H,007241,0352,18-Dec-06,1332
00302,03C,611124520,0965,7114H,007297,0352,18-Dec-06,1603
00302,03C,611124520,0965,7114H,007298,0352,18-Dec-06,1548
00302,03C,611124520,0965,7114H,007701,0352,18-Dec-06,1319
00302,03C,611124520,0965,7114H,007702,0352,18-Dec-06,1319
00302,03C,611124520,0965,7114H,007705,0352,18-Dec-06,1218
00302,03C,611124520,0965,7114H,007711,0352,18-Dec-06,1219
00302,03C,611124520,0965,7114H,007862,0352,18-Dec-06,1726
00302,03C,611124520,0965,7114H,007893,0352,18-Dec-06,1218
00302,03C,611124520,0965,7114H,007897,0352,18-Dec-06,1319
00302,03C,611124520,0965,7114H,007928,0352,18-Dec-06,1737
00302,03C,611124520,0965,7114H,007933,0352,18-Dec-06,1811
00302,03C,611124520,0965,7404V,007983,0352,18-Dec-06,1518
00302,03C,611124520,0965,7404V,007989,0352,18-Dec-06,1517
00302,03C,611124520,0965,7404V,007993,0352,18-Dec-06,1517
00302,03C,611124520,0965,7404V,008003,0352,18-Dec-06,1811
00302,03C,611124520,0965,7404V,008011,0352,18-Dec-06,1737
00302,03C,611124520,0965,7404V,008024,0352,18-Dec-06,1703
00302,03C,611124520,0965,7404V,008036,0352,18-Dec-06,1216
00302,03C,611124520,0965,7404V,008060,0352,18-Dec-06,1719
00302,03C,611124520,0965,7404V,008066,0352,18-Dec-06,1844
00302,03C,611124520,0965,7404V,008077,0352,18-Dec-06,1845
00302,03C,611124520,0965,7404V,008078,0352,18-Dec-06,1844
00302,03C,611124520,0965,7406A,024509,0352,18-Dec-06,1735
00302,03C,611124520,0965,7406A,024525,0352,18-Dec-06,1832
00302,03C,611124520,0965,7704W,006675,0352,18-Dec-06,1653
00302,03C,611124520,0965,7704W,006700,0352,18-Dec-06,1711
00302,03C,611124520,0965,7704W,006725,0352,18-Dec-06,1727
00302,03C,611124520,0965,7704W,006733,0352,18-Dec-06,1735
00302,03C,611124520,0965,7804H,006273,0352,18-Dec-06,1621
00302,03C,611124520,0965,7804H,006293,0352,18-Dec-06,1637
00302,03C,611124520,0965,7804H,006320,0352,18-Dec-06,1637
00302,03C,611124520,0965,7804H,006334,0352,18-Dec-06,1619
00302,03C,611124520,0965,7808L,810791,0352,18-Dec-06,1829
00302,03C,611124520,0965,7904P,003709,0352,18-Dec-06,1532
00302,03C,611124520,0965,7904P,003710,0352,18-Dec-06,1531
00302,03C,611124520,0965,7904P,003716,0352,18-Dec-06,1531
00302,03C,611124520,0972,7114H,007202,0352,18-Dec-06,1636
00302,03C,611124520,0972,7114H,007203,0352,18-Dec-06,1359
00302,03C,611124520,0972,7114H,007210,0352,18-Dec-06,1350
00302,03C,611124520,0972,7114H,007234,0352,18-Dec-06,1620
00302,03C,611124520,0972,7114H,007238,0352,18-Dec-06,1757
00302,03C,611124520,0972,7114H,007240,0352,18-Dec-06,1332
00302,03C,611124520,0972,7114H,007247,0352,18-Dec-06,1331
00302,03C,611124520,0972,7114H,007262,0352,18-Dec-06,1812
00302,03C,611124520,0972,7114H,007266,0352,18-Dec-06,1653
00302,03C,611124520,0972,7114H,007271,0352,18-Dec-06,1757
00302,03C,611124520,0972,7114H,007287,0352,18-Dec-06,1338
00302,03C,611124520,0972,7114H,007294,0352,18-Dec-06,1339
00302,03C,611124520,0972,7114H,007703,0352,18-Dec-06,1319
00302,03C,611124520,0972,7114H,007710,0352,18-Dec-06,1320
00302,03C,611124520,0972,7114H,007857,0352,18-Dec-06,1756
00302,03C,611124520,0972,7114H,007861,0352,18-Dec-06,1332
00302,03C,611124520,0972,7114H,007922,0352,18-Dec-06,1318
00302,03C,611124520,0972,7114H,007926,0352,18-Dec-06,1636
00302,03C,611124520,0972,7114H,007936,0352,18-Dec-06,1747
00302,03C,611124520,0972,7114H,007946,0352,18-Dec-06,1338
00302,03C,611124520,0972,7114H,007948,0352,18-Dec-06,1548
00302,03C,611124520,0972,7404V,007976,0352,18-Dec-06,1517
00302,03C,611124520,0972,7404V,007984,0352,18-Dec-06,1653
00302,03C,611124520,0972,7404V,007992,0352,18-Dec-06,1358
00302,03C,611124520,0972,7404V,007996,0352,18-Dec-06,1358
00302,03C,611124520,0972,7404V,007997,0352,18-Dec-06,1358
00302,03C,611124520,0972,7404V,007999,0352,18-Dec-06,1811
00302,03C,611124520,0972,7404V,008007,0352,18-Dec-06,1747
00302,03C,611124520,0972,7404V,008008,0352,18-Dec-06,1704
00302,03C,611124520,0972,7404V,008014,0352,18-Dec-06,1756
00302,03C,611124520,0972,7404V,008041,0352,18-Dec-06,1726
00302,03C,611124520,0972,7404V,008048,0352,18-Dec-06,1718
00302,03C,611124520,0972,7404V,008070,0352,18-Dec-06,1844
00302,03C,611124520,0972,7404V,008076,0352,18-Dec-06,1845
00302,03C,611124520,0972,7406A,024496,0352,18-Dec-06,1703
00302,03C,611124520,0972,7406A,024515,0352,18-Dec-06,1726
00302,03C,611124520,0972,7406A,024521,0352,18-Dec-06,1831
00302,03C,611124520,0972,7406A,024586,0352,18-Dec-06,1831
00302,03C,611124520,0972,7704W,006667,0352,18-Dec-06,1747
00302,03C,611124520,0972,7704W,006677,0352,18-Dec-06,1736
00302,03C,611124520,0972,7704W,006684,0352,18-Dec-06,1718
00302,03C,611124520,0972,7704W,006687,0352,18-Dec-06,1702
00302,03C,611124520,0972,7704W,006690,0352,18-Dec-06,1711
00302,03C,611124520,0972,7704W,006691,0352,21-Dec-06,1759
00302,03C,611124520,0972,7704W,006696,0352,18-Dec-06,1711
00302,03C,611124520,0972,7704W,006698,0352,18-Dec-06,1712
00302,03C,611124520,0972,7704W,006701,0352,18-Dec-06,1711
00302,03C,611124520,0972,7704W,006702,0352,18-Dec-06,1711
00302,03C,611124520,0972,7704W,006724,0352,18-Dec-06,1727
00302,03C,611124520,0972,7804H,006274,0352,18-Dec-06,1550
00302,03C,611124520,0972,7804H,006281,0352,18-Dec-06,1652
00302,03C,611124520,0972,7804H,006286,0352,18-Dec-06,1653
00302,03C,611124520,0972,7804H,006292,0352,18-Dec-06,1549
00302,03C,611124520,0972,7804H,006297,0352,18-Dec-06,1717
00302,03C,611124520,0972,7804H,006298,0352,18-Dec-06,1653
00302,03C,611124520,0972,7804H,006299,0352,18-Dec-06,1746
00302,03C,611124520,0972,7804H,006331,0352,18-Dec-06,1619
00302,03C,611124520,0972,7804H,006332,0352,18-Dec-06,1619
00302,03C,611124520,0972,7808L,810719,0352,18-Dec-06,1351
00302,03C,611124520,0972,7808L,810747,0352,18-Dec-06,1351
00302,03C,611124520,0972,7808L,810748,0352,18-Dec-06,1548
00302,03C,611124520,0972,7808L,810883,0352,18-Dec-06,1830
00302,03C,611124520,0972,7808L,810912,0352,18-Dec-06,1832
00302,03C,611124520,0989,7114H,007204,0352,18-Dec-06,1359
00302,03C,611124520,0989,7114H,007217,0352,18-Dec-06,1603
00302,03C,611124520,0989,7114H,007221,0352,18-Dec-06,1549
00302,03C,611124520,0989,7114H,007223,0352,18-Dec-06,1602
00302,03C,611124520,0989,7114H,007251,0352,18-Dec-06,1620
00302,03C,611124520,0989,7114H,007292,0352,18-Dec-06,1359
00302,03C,611124520,0989,7114H,007295,0352,18-Dec-06,1339
00302,03C,611124520,0989,7114H,007728,0352,18-Dec-06,1337
00302,03C,611124520,0989,7114H,007883,0352,18-Dec-06,1318
00302,03C,611124520,0989,7114H,007899,0352,18-Dec-06,1218
00302,03C,611124520,0989,7114H,007920,0352,18-Dec-06,1319
00302,03C,611124520,0989,7114H,007949,0352,18-Dec-06,1338
00302,03C,611124520,0989,7404V,007974,0352,18-Dec-06,1517
00302,03C,611124520,0989,7404V,007975,0352,18-Dec-06,1358
00302,03C,611124520,0989,7404V,007977,0352,18-Dec-06,1517
00302,03C,611124520,0989,7404V,007978,0352,18-Dec-06,1358
00302,03C,611124520,0989,7404V,007982,0352,18-Dec-06,1517
00302,03C,611124520,0989,7404V,007986,0352,18-Dec-06,1359
00302,03C,611124520,0989,7404V,007988,0352,18-Dec-06,1518
00302,03C,611124520,0989,7404V,007991,0352,18-Dec-06,1358
00302,03C,611124520,0989,7404V,007995,0352,18-Dec-06,1518
00302,03C,611124520,0989,7404V,007998,0352,18-Dec-06,1702
00302,03C,611124520,0989,7404V,008000,0352,18-Dec-06,1350
00302,03C,611124520,0989,7404V,008004,0352,18-Dec-06,1758
00302,03C,611124520,0989,7404V,008005,0352,18-Dec-06,1811
00302,03C,611124520,0989,7404V,008006,0352,18-Dec-06,1653
00302,03C,611124520,0989,7404V,008027,0352,18-Dec-06,1216
00302,03C,611124520,0989,7404V,008031,0352,18-Dec-06,1216
00302,03C,611124520,0989,7404V,008040,0352,18-Dec-06,1726
00302,03C,611124520,0989,7404V,008047,0352,18-Dec-06,1717
00302,03C,611124520,0989,7404V,008051,0352,18-Dec-06,1637
00302,03C,611124520,0989,7404V,008063,0352,18-Dec-06,1846
00302,03C,611124520,0989,7404V,008067,0352,18-Dec-06,1844
00302,03C,611124520,0989,7404V,008082,0352,18-Dec-06,1844
00302,03C,611124520,0989,7406A,024510,0352,18-Dec-06,1727
00302,03C,611124520,0989,7704W,006683,0352,18-Dec-06,1703
00302,03C,611124520,0989,7704W,006699,0352,18-Dec-06,1718
00302,03C,611124520,0989,7704W,006705,0352,18-Dec-06,1712
00302,03C,611124520,0989,7704W,006710,0352,18-Dec-06,1712
00302,03C,611124520,0989,7704W,006721,0352,18-Dec-06,1844
00302,03C,611124520,0989,7808L,810740,0352,18-Dec-06,1637
00302,03C,611124520,0989,7808L,810750,0352,18-Dec-06,1352
00302,03C,611124520,0996,7114H,007208,0352,18-Dec-06,1350
00302,03C,611124520,0996,7114H,007215,0352,18-Dec-06,1351
00302,03C,611124520,0996,7114H,007218,0352,18-Dec-06,1602
00302,03C,611124520,0996,7114H,007220,0352,18-Dec-06,1548
00302,03C,611124520,0996,7114H,007224,0352,18-Dec-06,1756
00302,03C,611124520,0996,7114H,007296,0352,18-Dec-06,1337
00302,03C,611124520,0996,7114H,007707,0352,18-Dec-06,1218
00302,03C,611124520,0996,7114H,007869,0352,18-Dec-06,1218
00302,03C,611124520,0996,7114H,007890,0352,18-Dec-06,1218
00302,03C,611124520,0996,7114H,007925,0352,18-Dec-06,1651
00302,03C,611124520,0996,7114H,007950,0352,18-Dec-06,1517
00302,03C,611124520,0996,7404V,007973,0352,18-Dec-06,1318
00302,03C,611124520,0996,7404V,007985,0352,18-Dec-06,1318
00302,03C,611124520,0996,7404V,007990,0352,18-Dec-06,1217
00302,03C,611124520,0996,7404V,008001,0352,18-Dec-06,1217
00302,03C,611124520,0996,7404V,008016,0352,18-Dec-06,1654
00302,03C,611124520,0996,7404V,008020,0352,18-Dec-06,1704
00302,03C,611124520,0996,7404V,008023,0352,20-Dec-06,1911
00302,03C,611124520,0996,7404V,008033,0352,18-Dec-06,1318
00302,03C,611124520,0996,7404V,008034,0352,18-Dec-06,1217
00302,03C,611124520,0996,7404V,008044,0352,18-Dec-06,1638
00302,03C,611124520,0996,7404V,008061,0352,18-Dec-06,1718
00302,03C,611124520,0996,7404V,008065,0352,18-Dec-06,1845
00302,03C,611124520,0996,7704W,006664,0352,18-Dec-06,1747
00302,03C,611124520,0996,7704W,006689,0352,18-Dec-06,1712
00302,03C,611124520,1009,7114H,007293,0352,18-Dec-06,1350
00302,03C,611124520,1009,7704W,006708,0352,18-Dec-06,1718
00302,03C,611124520,1009,7814R,012109,0352,18-Dec-06,1330
00302,03C,611124520,1009,7814R,012208,0352,18-Dec-06,1812
00302,03C,611124520,1009,7814R,012277,0352,18-Dec-06,1602
00302,03C,611124520,958,7814R,012101,0352,18-Dec-06,1704
00302,03C,611124520,958,7814R,012106,0352,18-Dec-06,1757
00302,03C,611124520,958,7814R,012110,0352,18-Dec-06,1620
00302,03C,611124520,958,7814R,012133,0352,18-Dec-06,1636
00302,03C,611124520,958,7814R,012139,0352,18-Dec-06,1812
00302,03C,611124520,958,7814R,012166,0352,18-Dec-06,1812
00302,03C,611124520,958,7814R,012229,0352,18-Dec-06,1747
00302,03C,611124520,958,7814R,012251,0352,18-Dec-06,1053
00302,03C,611124520,958,7814R,012326,0352,18-Dec-06,1736
00302,03C,611124520,958,7814R,012332,0352,18-Dec-06,1549
00302,03C,611124520,965,7814R,012105,0352,18-Dec-06,1758
00302,03C,611124520,965,7814R,012105,0352,18-Dec-06,1812
00302,03C,611124520,965,7814R,012107,0352,18-Dec-06,1619
00302,03C,611124520,965,7814R,012115,0352,18-Dec-06,1830
00302,03C,611124520,965,7814R,012120,0352,18-Dec-06,1654
00302,03C,611124520,965,7814R,012137,0352,18-Dec-06,1736
00302,03C,611124520,965,7814R,012150,0352,18-Dec-06,1845
00302,03C,611124520,965,7814R,012152,0352,18-Dec-06,1829
00302,03C,611124520,965,7814R,012223,0352,18-Dec-06,1711
00302,03C,611124520,965,7814R,012257,0352,18-Dec-06,1846
00302,03C,611124520,965,7814R,012286,0352,18-Dec-06,1830
00302,03C,611124520,965,7814R,012308,0352,18-Dec-06,1531
00302,03C,611124520,965,7814R,012349,0352,18-Dec-06,1830
00302,03C,611124520,972,7814R,012102,0352,18-Dec-06,1718
00302,03C,611124520,972,7814R,012132,0352,18-Dec-06,1652
00302,03C,611124520,972,7814R,012135,0352,18-Dec-06,1757
00302,03C,611124520,972,7814R,012141,0352,18-Dec-06,1746
00302,03C,611124520,972,7814R,012148,0352,18-Dec-06,1531
00302,03C,611124520,972,7814R,012155,0352,18-Dec-06,1736
00302,03C,611124520,972,7814R,012159,0352,18-Dec-06,1531
00302,03C,611124520,972,7814R,012161,0352,18-Dec-06,1703
00302,03C,611124520,972,7814R,012168,0352,18-Dec-06,1746
00302,03C,611124520,972,7814R,012181,0352,18-Dec-06,1531
00302,03C,611124520,972,7814R,012185,0352,18-Dec-06,1703
00302,03C,611124520,972,7814R,012265,0352,18-Dec-06,1726
00302,03C,611124520,972,7814R,012284,0352,18-Dec-06,1812
00302,03C,611124520,972,7814R,012292,0352,18-Dec-06,1550
00302,03C,611124520,972,7814R,012306,0352,18-Dec-06,1601
00302,03C,611124520,972,7814R,012329,0352,18-Dec-06,1549
00302,03C,611124520,989,7814R,012143,0352,18-Dec-06,1331
00302,03C,611124520,989,7814R,012167,0352,18-Dec-06,1330
00302,03C,611124520,989,7814R,012169,0352,18-Dec-06,1620
00302,03C,611124520,989,7814R,012207,0352,18-Dec-06,1602
00302,03C,611124520,989,7814R,012234,0352,18-Dec-06,1331
00302,03C,611124520,989,7814R,012272,0352,21-Dec-06,1738
00302,03C,611124520,989,7814R,012278,0352,18-Dec-06,1620
00302,03C,611124520,989,7814R,012303,0352,18-Dec-06,1747
00302,03C,611124520,996,7814R,012103,0352,18-Dec-06,1532
